bhk,area,price_lakh,price_per_sqft,area_per_bhk,region_encoded,type_Independent House,type_Penthouse,type_Studio Apartment,type_Villa,status_Under Construction,age_Resale,age_Unknown,log_price
3,1500,59.9,3993.3333333333335,500.0,54.529630933421075,False,False,False,False,True,False,False,4.109233174715851
3,1500,59.99,3999.3333333333335,500.0,54.529630933421075,False,False,False,False,True,False,False,4.110709916308365
2,950,40.9,4305.263157894737,475.0,54.529630933421075,False,False,False,False,True,False,False,3.735285826928092
2,950,41.9,4410.526315789473,475.0,54.529630933421075,False,False,False,False,True,False,False,3.758871825933971
1,450,25.0,5555.555555555556,450.0,39.287118358284125,False,False,False,False,False,True,False,3.258096538021482
1,485,32.18,6635.051546391753,485.0,54.48903615882791,False,False,False,False,True,False,False,3.5019472847622986
1,705,46.0,6524.822695035461,705.0,54.48903615882791,False,False,False,False,True,False,False,3.8501476017100584
1,465,28.0,6021.5053763440865,465.0,49.20071927664729,False,False,False,False,False,False,False,3.367295829986474
1,451,27.0,5986.69623059867,451.0,49.20071927664729,False,False,False,False,False,False,False,3.332204510175204
1,735,40.96,5572.789115646258,735.0,54.48903615882791,False,False,False,False,True,False,False,3.7367167835280966
1,665,35.5,5338.345864661655,665.0,54.529630933421075,False,False,False,False,True,False,False,3.597312260588446
2,800,86.0,10750.0,400.0,126.4613880545538,False,False,False,False,False,True,False,4.465908118654584
1,550,65.0,11818.181818181818,550.0,126.4613880545538,False,False,False,False,False,True,False,4.189654742026425
3,1700,130.0,7647.058823529412,566.6666666666666,126.4613880545538,False,False,False,False,False,True,False,4.875197323201151
3,1700,145.0,8529.411764705883,566.6666666666666,126.4613880545538,False,False,False,False,False,True,False,4.983606621708336
1,712,54.95,7717.696629213483,712.0,80.99736040543259,False,False,False,False,True,False,False,4.024458434757935
1,750,65.0,8666.666666666666,750.0,80.99736040543259,False,False,False,False,False,False,False,4.189654742026425
1,600,36.0,6000.0,600.0,39.287118358284125,False,False,False,False,False,True,False,3.6109179126442243
2,1058,107.0,10113.421550094517,529.0,126.4613880545538,False,False,False,False,True,False,False,4.68213122712422
2,1100,114.99999999999999,10454.545454545452,550.0,126.3770527009414,False,False,False,False,True,False,False,4.7535901911063645
1,700,78.5,11214.285714285714,700.0,126.3770527009414,False,False,False,False,True,False,False,4.375757021660286
2,1350,135.0,10000.0,675.0,126.3770527009414,False,False,False,False,False,True,False,4.912654885736052
2,850,165.0,19411.764705882353,425.0,158.51313721345065,False,False,False,False,False,False,False,5.111987788356544
2,1000,190.0,19000.0,500.0,167.8269856847162,False,False,False,False,False,True,False,5.25227342804663
4,2100,225.0,10714.285714285714,525.0,126.4613880545538,False,False,False,False,False,False,True,5.420534999272286
2,800,129.0,16125.0,400.0,167.8269856847162,False,False,False,False,False,False,False,4.867534450455582
1,700,110.00000000000001,15714.285714285717,700.0,167.8269856847162,False,False,False,False,False,True,False,4.709530201312334
2,950,42.9,4515.789473684211,475.0,54.529630933421075,False,False,False,False,True,False,False,3.7819143200811256
1,600,29.89,4981.666666666667,600.0,54.529630933421075,False,False,False,False,True,False,False,3.43043250693049
1,600,29.9,4983.333333333333,600.0,54.529630933421075,False,False,False,False,True,False,False,3.4307561839036995
1,690,71.0,10289.855072463768,690.0,126.4613880545538,False,False,False,False,False,False,False,4.276666119016055
1,700,62.0,8857.142857142857,700.0,77.87313656153901,False,False,False,False,False,True,False,4.143134726391533
1,650,62.0,9538.461538461539,650.0,77.87313656153901,False,False,False,False,False,True,False,4.143134726391533
1,390,68.0,17435.897435897437,390.0,187.57404960126755,False,False,True,False,False,True,False,4.23410650459726
2,1270,110.00000000000001,8661.417322834646,635.0,80.92040582439022,False,False,False,False,True,False,False,4.709530201312334
1,550,220.00000000000003,40000.00000000001,550.0,175.70545186478313,False,False,False,False,False,True,False,5.398162701517753
1,650,29.9,4600.0,650.0,38.2475458297022,False,False,False,False,True,False,False,3.4307561839036995
2,1055,48.53,4600.0,527.5,38.2475458297022,False,False,False,False,True,False,False,3.902578546600146
2,1050,48.3,4600.0,525.0,38.2475458297022,False,False,False,False,True,False,False,3.8979240810486444
1,740,34.04,4600.0,740.0,38.2475458297022,False,False,False,False,True,False,False,3.5564902660681907
2,850,160.0,18823.529411764706,425.0,173.4314643591054,False,False,False,False,False,True,False,5.081404364984463
3,1550,330.0,21290.322580645163,516.6666666666666,162.4772516527172,False,False,False,False,False,True,False,5.802118375377063
2,1050,170.0,16190.47619047619,525.0,181.57247101851303,False,False,False,False,True,False,False,5.14166355650266
3,1350,194.0,14370.37037037037,450.0,162.4772516527172,False,False,False,False,True,False,False,5.272999558563747
2,1050,181.0,17238.095238095237,525.0,162.4772516527172,False,False,False,False,False,True,False,5.204006687076795
1,630,110.00000000000001,17460.317460317463,630.0,162.4772516527172,False,False,False,False,False,True,False,4.709530201312334
1,550,86.11,15656.363636363636,550.0,175.91373833035422,False,False,False,False,True,False,False,4.467171687830801
2,700,143.0,20428.571428571428,350.0,154.12894257034569,False,False,False,False,False,True,False,4.969813299576001
2,890,165.0,18539.325842696628,445.0,162.4772516527172,False,False,False,False,False,True,False,5.111987788356544
1,610,81.11,13296.72131147541,610.0,162.4772516527172,False,False,False,False,False,True,False,4.4080598117206975
2,1250,180.0,14400.0,625.0,188.36403431960096,False,False,False,False,True,False,False,5.198497031265826
2,900,120.0,13333.333333333334,450.0,80.99736040543259,False,False,False,False,False,False,False,4.795790545596741
2,900,110.00000000000001,12222.222222222224,450.0,80.99736040543259,False,False,False,False,False,False,False,4.709530201312334
1,750,73.0,9733.333333333334,750.0,80.99736040543259,False,False,False,False,False,False,False,4.30406509320417
3,1300,160.0,12307.692307692309,433.3333333333333,80.99736040543259,False,False,False,False,True,False,False,5.081404364984463
1,650,68.0,10461.538461538461,650.0,80.99736040543259,False,False,False,False,True,False,False,4.23410650459726
1,650,66.0,10153.846153846154,650.0,80.99736040543259,False,False,False,False,True,False,False,4.204692619390966
1,650,64.0,9846.153846153846,650.0,80.99736040543259,False,False,False,False,True,False,False,4.174387269895637
1,550,46.0,8363.636363636364,550.0,80.99736040543259,False,False,False,False,True,False,False,3.8501476017100584
2,900,100.0,11111.111111111111,450.0,80.99736040543259,False,False,False,False,False,False,False,4.61512051684126
1,600,70.0,11666.666666666666,600.0,80.99736040543259,False,False,False,False,False,False,False,4.2626798770413155
1,600,50.0,8333.333333333334,600.0,80.99736040543259,False,False,False,False,False,False,False,3.9318256327243257
2,1050,125.0,11904.761904761905,525.0,80.99736040543259,False,False,False,False,True,False,False,4.836281906951478
2,1170,85.0,7264.957264957265,585.0,64.58043334773691,False,False,False,False,True,False,False,4.454347296253507
1,1170,85.0,7264.957264957265,1170.0,64.58043334773691,False,False,False,False,True,False,False,4.454347296253507
1,758,46.0,6068.601583113456,758.0,64.58043334773691,False,False,False,False,False,False,False,3.8501476017100584
2,670,180.0,26865.671641791047,335.0,173.4314643591054,False,False,False,False,True,False,False,5.198497031265826
1,510,138.0,27058.823529411766,510.0,173.4314643591054,False,False,False,False,True,False,False,4.9344739331306915
2,813,147.0,18081.180811808117,406.5,173.4314643591054,False,False,False,False,True,False,False,4.997212273764115
1,488,120.0,24590.16393442623,488.0,173.4314643591054,False,False,False,False,True,False,False,4.795790545596741
1,550,33.77,6140.000000000001,550.0,40.86917381174549,False,False,False,False,True,False,False,3.5487549460197703
1,640,57.99,9060.9375,640.0,126.4613880545538,False,False,False,False,True,False,False,4.077367938014984
1,541,49.1,9075.785582255083,541.0,126.4613880545538,False,False,False,False,True,False,False,3.914021008090819
2,958,105.0,10960.334029227557,479.0,126.4613880545538,False,False,False,False,True,False,False,4.663439094112067
2,1025,147.0,14341.463414634147,512.5,126.3770527009414,False,False,False,False,False,True,False,4.997212273764115
1,670,64.0,9552.23880597015,670.0,126.3770527009414,False,False,False,False,False,False,False,4.174387269895637
2,1300,124.0,9538.461538461539,650.0,126.3770527009414,False,False,False,False,False,True,False,4.8283137373023015
2,825,108.0,13090.90909090909,412.5,126.4613880545538,False,False,False,False,True,False,False,4.6913478822291435
2,900,175.0,19444.444444444445,450.0,126.4613880545538,False,False,False,False,True,False,False,5.170483995038151
1,650,143.0,22000.0,650.0,154.12894257034569,False,False,False,False,False,True,False,4.969813299576001
1,650,50.0,7692.307692307692,650.0,126.4613880545538,False,False,False,False,False,True,False,3.9318256327243257
2,1505,254.99999999999997,16943.521594684382,752.5,162.4772516527172,False,False,False,False,False,True,False,5.545177444479562
3,1050,125.0,11904.761904761905,350.0,126.4613880545538,False,False,False,False,False,True,False,4.836281906951478
2,800,65.0,8125.0,400.0,126.4613880545538,False,False,False,False,False,True,False,4.189654742026425
1,650,46.0,7076.923076923077,650.0,126.4613880545538,False,False,False,False,False,True,False,3.8501476017100584
2,890,285.0,32022.47191011236,445.0,192.72574132258737,False,False,False,False,False,False,False,5.655991810819852
2,900,260.0,28888.88888888889,450.0,192.72574132258737,False,False,False,False,True,False,False,5.564520407322694
2,850,285.0,33529.41176470588,425.0,192.72574132258737,False,False,False,False,False,False,False,5.655991810819852
1,900,145.0,16111.111111111111,900.0,192.72574132258737,False,False,False,False,False,True,False,4.983606621708336
2,900,229.99999999999997,25555.55555555555,450.0,186.3374277835362,False,False,False,False,False,True,False,5.442417710521793
1,600,100.0,16666.666666666668,600.0,192.72574132258737,False,False,False,False,False,True,False,4.61512051684126
1,650,160.0,24615.384615384617,650.0,192.72574132258737,False,False,False,False,False,True,False,5.081404364984463
3,1200,297.0,24750.0,400.0,162.4772516527172,False,False,False,False,False,True,False,5.697093486505405
1,630,123.0,19523.809523809523,630.0,162.4772516527172,False,False,False,False,False,True,False,4.820281565605037
2,890,166.0,18651.685393258427,445.0,162.4772516527172,False,False,False,False,False,True,False,5.117993812416755
1,610,82.0,13442.622950819672,610.0,162.4772516527172,False,False,False,False,False,True,False,4.418840607796598
2,950,231.0,24315.78947368421,475.0,162.4772516527172,False,False,False,False,False,True,False,5.44673737166631
4,1800,254.99999999999997,14166.666666666664,450.0,126.4613880545538,False,False,False,False,False,True,False,5.545177444479562
2,1300,296.0,22769.23076923077,650.0,162.4772516527172,False,False,False,False,False,True,False,5.6937321388027
1,570,92.11,16159.649122807017,570.0,162.4772516527172,False,False,False,False,False,True,False,4.533781589900438
1,600,85.11,14185.0,600.0,162.4772516527172,False,False,False,False,False,True,False,4.455625548708074
3,1090,217.0,19908.256880733945,363.3333333333333,162.4772516527172,False,False,False,False,False,True,False,5.384495062789089
2,1330,231.99999999999997,17443.60902255639,665.0,162.4772516527172,False,False,False,False,False,True,False,5.4510384535657
2,1350,220.00000000000003,16296.2962962963,675.0,162.4772516527172,False,False,False,False,False,True,False,5.398162701517753
2,1100,229.99999999999997,20909.090909090904,550.0,186.3374277835362,False,False,False,False,False,False,False,5.442417710521793
1,560,95.0,16964.285714285714,560.0,173.4314643591054,False,False,False,False,False,True,False,4.564348191467836
2,1250,280.0,22400.0,625.0,209.27017927154395,False,False,False,False,False,False,False,5.638354669333745
2,1300,270.0,20769.23076923077,650.0,209.27017927154395,False,False,False,False,False,False,False,5.602118820879701
3,1500,360.0,24000.0,500.0,209.27017927154395,False,False,False,False,False,False,False,5.8888779583328805
2,1200,260.0,21666.666666666668,600.0,209.27017927154395,False,False,False,False,False,False,False,5.564520407322694
2,1150,265.0,23043.478260869564,575.0,217.4206667645116,False,False,False,False,False,True,False,5.583496308781699
1,628,110.00000000000001,17515.923566878984,628.0,217.4206667645116,False,False,False,False,False,True,False,4.709530201312334
2,1267,204.99999999999997,16179.95264404104,633.5,120.95402889865558,False,False,False,False,False,True,False,5.327876168789581
2,1150,210.0,18260.869565217392,575.0,175.91373833035422,False,False,False,False,False,False,False,5.351858133476067
1,725,39.0,5379.310344827586,725.0,54.529630933421075,False,False,False,False,True,False,False,3.6888794541139363
2,1089,67.0,6152.433425160698,544.5,54.48903615882791,False,False,False,False,True,False,False,4.219507705176107
1,735,41.45,5639.455782312926,735.0,54.48903615882791,False,False,False,False,True,False,False,3.7483269127573564
3,1500,125.0,8333.333333333334,500.0,64.58043334773691,False,False,False,False,False,True,False,4.836281906951478
2,850,68.0,8000.0,425.0,64.58043334773691,False,False,False,False,False,True,False,4.23410650459726
1,590,65.0,11016.949152542373,590.0,192.6544196335429,False,False,False,False,False,True,False,4.189654742026425
1,785,51.0,6496.8152866242035,785.0,54.48903615882791,False,False,False,False,True,False,False,3.9512437185814275
1,785,50.0,6369.426751592357,785.0,54.48903615882791,False,False,False,False,True,False,False,3.9318256327243257
2,785,50.7,6458.598726114649,392.5,54.48903615882791,False,False,False,False,True,False,False,3.9454577815143836
1,1045,69.0,6602.8708133971295,1045.0,54.48903615882791,False,False,False,False,True,False,False,4.248495242049359
3,1500,98.0,6533.333333333333,500.0,54.48903615882791,False,False,False,False,True,False,False,4.59511985013459
2,950,289.0,30421.052631578947,475.0,217.4206667645116,False,False,False,False,False,True,False,5.66988092298052
1,758,47.0,6200.527704485488,758.0,64.58043334773691,False,False,False,False,False,False,False,3.871201010907891
1,768,47.0,6119.791666666667,768.0,54.529630933421075,False,False,False,False,False,False,False,3.871201010907891
1,768,47.0,6119.791666666667,768.0,64.58043334773691,False,False,False,False,False,False,False,3.871201010907891
1,665,36.0,5413.533834586467,665.0,54.529630933421075,False,False,False,False,True,False,False,3.6109179126442243
1,665,37.0,5563.909774436091,665.0,54.529630933421075,False,False,False,False,True,False,False,3.6375861597263857
1,665,36.5,5488.721804511279,665.0,54.529630933421075,False,False,False,False,True,False,False,3.624340932976365
3,1545,110.00000000000001,7119.741100323626,515.0,64.58043334773691,False,False,False,False,False,True,False,4.709530201312334
2,1245,65.0,5220.883534136547,622.5,80.92040582439022,False,False,False,False,False,False,False,4.189654742026425
1,550,95.0,17272.727272727272,550.0,112.82866240709525,False,False,False,False,False,True,False,4.564348191467836
3,1400,320.0,22857.14285714286,466.6666666666667,173.4314643591054,False,False,False,False,True,False,False,5.771441123130016
2,696,159.0,22844.827586206895,348.0,173.4314643591054,False,False,False,False,True,False,False,5.075173815233827
1,525,114.99999999999999,21904.7619047619,525.0,173.4314643591054,False,False,False,False,True,False,False,4.7535901911063645
1,490,75.0,15306.122448979591,490.0,112.82866240709525,False,False,False,False,False,True,False,4.330733340286331
1,525,97.0,18476.190476190477,525.0,147.93148614995454,False,False,False,False,False,True,False,4.584967478670572
2,1150,70.0,6086.95652173913,575.0,103.07623665655778,False,False,False,False,False,True,False,4.2626798770413155
1,650,50.0,7692.307692307692,650.0,79.4171189547972,False,False,False,False,False,True,False,3.9318256327243257
3,1350,175.0,12962.962962962964,450.0,126.4613880545538,False,False,False,False,False,False,False,5.170483995038151
2,850,150.0,17647.058823529413,425.0,112.82866240709525,False,False,False,False,False,True,False,5.017279836814924
1,550,82.0,14909.09090909091,550.0,114.23459303693251,False,False,False,False,False,True,False,4.418840607796598
3,950,180.0,18947.36842105263,316.6666666666667,175.91373833035422,False,False,False,False,False,True,False,5.198497031265826
2,750,140.0,18666.666666666668,375.0,175.91373833035422,False,False,False,False,False,True,False,4.948759890378168
1,486,75.0,15432.098765432098,486.0,112.82866240709525,False,False,False,False,False,True,False,4.330733340286331
2,950,42.94,4520.0,475.0,54.529630933421075,False,False,False,False,True,False,False,3.7828250669564643
1,600,70.0,11666.666666666666,600.0,175.56453305844425,False,False,False,False,False,True,False,4.2626798770413155
3,1460,241.0,16506.84931506849,486.6666666666667,125.02244612509476,False,False,False,False,False,True,False,5.488937726156687
3,1640,254.99999999999997,15548.780487804876,546.6666666666666,125.02244612509476,False,False,False,False,False,True,False,5.545177444479562
2,1050,160.0,15238.095238095239,525.0,188.36403431960096,False,False,False,False,False,True,False,5.081404364984463
2,1050,95.0,9047.619047619048,525.0,126.4613880545538,False,False,False,False,False,True,False,4.564348191467836
1,900,42.89,4765.555555555556,900.0,54.48903615882791,False,False,False,False,True,False,False,3.7816865037001426
1,900,42.8,4755.555555555556,900.0,54.48903615882791,False,False,False,False,True,False,False,3.7796338173824005
1,900,42.9,4766.666666666667,900.0,54.48903615882791,False,False,False,False,True,False,False,3.7819143200811256
1,750,32.99,4398.666666666667,750.0,54.48903615882791,False,False,False,False,True,False,False,3.5260663637080247
1,750,33.99,4532.0,750.0,54.48903615882791,False,False,False,False,True,False,False,3.5550623063795967
1,750,28.99,3865.3333333333335,750.0,54.48903615882791,False,False,False,False,True,False,False,3.4008639927609177
1,750,34.9,4653.333333333333,750.0,54.48903615882791,False,False,False,False,True,False,False,3.580737295494233
1,750,30.9,4120.0,750.0,54.48903615882791,False,False,False,False,True,False,False,3.462606009790799
1,900,41.99,4665.555555555556,900.0,54.48903615882791,False,False,False,False,True,False,False,3.76096753050819
1,900,42.6,4733.333333333333,900.0,54.48903615882791,False,False,False,False,True,False,False,3.775057150354989
2,999,54.9,5495.495495495496,499.5,54.48903615882791,False,False,False,False,True,False,False,4.023564380161053
2,999,54.99,5504.504504504504,499.5,54.48903615882791,False,False,False,False,True,False,False,4.025173103360802
2,999,55.9,5595.595595595596,499.5,54.48903615882791,False,False,False,False,True,False,False,4.041295341132285
2,900,49.89,5543.333333333333,450.0,54.48903615882791,False,False,False,False,True,False,False,3.9296664406007413
2,900,49.99,5554.444444444444,450.0,54.48903615882791,False,False,False,False,True,False,False,3.9316295350670645
2,900,49.9,5544.444444444444,450.0,54.48903615882791,False,False,False,False,True,False,False,3.929862923556477
1,600,55.5,9250.0,600.0,126.4613880545538,False,False,False,False,False,True,False,4.034240638152395
2,890,180.0,20224.719101123595,445.0,162.4772516527172,False,False,False,False,False,True,False,5.198497031265826
3,1200,180.0,15000.0,400.0,162.4772516527172,False,False,False,False,False,True,False,5.198497031265826
2,850,189.0,22235.29411764706,425.0,162.4772516527172,False,False,False,False,False,True,False,5.247024072160486
2,1081,185.0,17113.783533765032,540.5,162.4772516527172,False,False,False,False,False,True,False,5.225746673713202
2,1100,247.00000000000003,22454.54545454546,550.0,154.12894257034569,False,False,False,False,False,True,False,5.5134287461649825
2,1150,254.99999999999997,22173.913043478256,575.0,162.4772516527172,False,False,False,False,False,True,False,5.545177444479562
3,1420,311.0,21901.408450704224,473.3333333333333,162.4772516527172,False,False,False,False,False,True,False,5.7430031878094825
1,680,27.0,3970.5882352941176,680.0,41.84759169743622,False,False,False,False,False,True,False,3.332204510175204
2,900,176.0,19555.555555555555,450.0,162.4772516527172,False,False,False,False,False,True,False,5.176149732573829
1,650,27.0,4153.846153846154,650.0,41.84759169743622,False,False,False,False,False,True,False,3.332204510175204
1,680,29.0,4264.705882352941,680.0,41.84759169743622,False,False,False,False,False,True,False,3.4011973816621555
1,650,26.0,4000.0,650.0,41.84759169743622,False,False,False,False,False,True,False,3.295836866004329
1,680,25.0,3676.470588235294,680.0,41.84759169743622,False,False,False,False,False,True,False,3.258096538021482
1,680,27.0,3970.5882352941176,680.0,41.84759169743622,False,False,False,False,False,True,False,3.332204510175204
1,850,32.0,3764.705882352941,850.0,41.84759169743622,False,False,False,False,False,True,False,3.4965075614664802
2,950,39.0,4105.263157894737,475.0,41.84759169743622,False,False,False,False,False,True,False,3.6888794541139363
1,650,27.0,4153.846153846154,650.0,41.84759169743622,False,False,False,False,False,True,False,3.332204510175204
1,680,29.0,4264.705882352941,680.0,41.84759169743622,False,False,False,False,False,True,False,3.4011973816621555
2,950,35.0,3684.2105263157896,475.0,41.84759169743622,False,False,False,False,False,True,False,3.58351893845611
1,630,27.0,4285.714285714285,630.0,41.84759169743622,False,False,False,False,False,True,False,3.332204510175204
1,650,29.0,4461.538461538462,650.0,41.84759169743622,False,False,False,False,False,True,False,3.4011973816621555
1,650,25.0,3846.153846153846,650.0,41.84759169743622,False,False,False,False,False,True,False,3.258096538021482
1,650,25.0,3846.153846153846,650.0,41.84759169743622,False,False,False,False,False,True,False,3.258096538021482
1,680,35.0,5147.058823529412,680.0,41.84759169743622,False,False,False,False,False,True,False,3.58351893845611
1,680,27.5,4044.1176470588234,680.0,41.84759169743622,False,False,False,False,False,True,False,3.349904087274605
1,680,28.0,4117.64705882353,680.0,41.84759169743622,False,False,False,False,False,True,False,3.367295829986474
2,980,43.0,4387.755102040816,490.0,41.84759169743622,False,False,False,False,False,True,False,3.784189633918261
1,680,28.0,4117.64705882353,680.0,41.84759169743622,False,False,False,False,False,True,False,3.367295829986474
2,1215,325.0,26748.971193415637,607.5,217.4206667645116,False,False,False,False,False,True,False,5.786897381366708
1,625,139.0,22240.0,625.0,217.4206667645116,False,False,False,False,False,True,False,4.941642422609304
3,1400,350.0,25000.0,466.6666666666667,217.4206667645116,False,False,False,False,True,False,False,5.860786223465865
2,1050,265.0,25238.095238095237,525.0,217.4206667645116,False,False,False,False,True,False,False,5.583496308781699
1,625,139.0,22240.0,625.0,217.4206667645116,False,False,False,False,False,False,False,4.941642422609304
2,950,103.0,10842.105263157895,475.0,126.4613880545538,False,False,False,False,False,True,False,4.6443908991413725
1,690,67.0,9710.144927536232,690.0,126.4613880545538,False,False,False,False,False,False,False,4.219507705176107
2,890,92.0,10337.078651685393,445.0,126.4613880545538,False,False,False,False,False,True,False,4.532599493153256
3,950,155.0,16315.78947368421,316.6666666666667,120.38116463483324,False,False,False,False,False,True,False,5.049856007249537
3,1000,220.00000000000003,22000.000000000004,333.3333333333333,172.45836949690505,False,False,False,False,False,True,False,5.398162701517753
2,1050,249.00000000000003,23714.285714285717,525.0,162.4772516527172,False,False,False,False,False,True,False,5.521460917862247
1,610,122.0,20000.0,610.0,162.4772516527172,False,False,False,False,False,True,False,4.812184355372417
2,720,153.0,21250.0,360.0,147.93148614995454,False,False,False,False,True,False,False,5.0369526024136295
3,1550,350.0,22580.645161290322,516.6666666666666,214.9569558723846,False,False,False,False,False,True,False,5.860786223465865
2,1012,188.0,18577.075098814228,506.0,214.9569558723846,False,False,False,False,False,True,False,5.241747015059643
2,1100,140.0,12727.272727272728,550.0,126.3770527009414,False,False,False,False,True,False,False,4.948759890378168
3,1250,311.0,24880.0,416.6666666666667,162.4772516527172,False,False,False,False,False,True,False,5.7430031878094825
1,720,63.0,8750.0,720.0,80.99736040543259,False,False,False,False,False,True,False,4.1588830833596715
2,1107,89.65,8098.4643179765135,553.5,80.99736040543259,False,False,False,False,False,True,False,4.50700593720086
1,765,65.0,8496.73202614379,765.0,80.99736040543259,False,False,False,False,False,True,False,4.189654742026425
1,750,66.0,8800.0,750.0,80.99736040543259,False,False,False,False,True,False,False,4.204692619390966
1,700,64.0,9142.857142857143,700.0,80.99736040543259,False,False,False,False,True,False,False,4.174387269895637
1,650,46.0,7076.923076923077,650.0,80.99736040543259,False,False,False,False,True,False,False,3.8501476017100584
2,995,210.0,21105.527638190953,497.5,175.91373833035422,False,False,False,False,False,True,False,5.351858133476067
1,700,73.0,10428.57142857143,700.0,80.99736040543259,False,False,False,False,False,False,False,4.30406509320417
2,857,200.99999999999997,23453.9089848308,428.5,222.7409509626427,False,False,False,False,True,False,False,5.308267697401204
1,650,28.0,4307.692307692308,650.0,39.287118358284125,False,False,False,False,False,False,False,3.367295829986474
2,1250,350.0,28000.0,625.0,217.4206667645116,False,False,False,False,False,True,False,5.860786223465865
1,600,150.0,25000.0,600.0,217.4206667645116,False,False,False,False,False,True,False,5.017279836814924
2,1098,153.0,13934.426229508197,549.0,125.02244612509476,False,False,False,False,False,True,False,5.0369526024136295
2,1055,150.0,14218.009478672986,527.5,125.02244612509476,False,False,False,False,False,True,False,5.017279836814924
1,458,28.0,6113.53711790393,458.0,49.20071927664729,False,False,False,False,False,False,False,3.367295829986474
1,693,39.0,5627.705627705628,693.0,54.48903615882791,False,False,False,False,True,False,False,3.6888794541139363
1,661,45.0,6807.86686838124,661.0,54.529630933421075,False,False,False,False,True,False,False,3.828641396489095
1,661,46.0,6959.1527987897125,661.0,54.529630933421075,False,False,False,False,True,False,False,3.8501476017100584
2,775,114.99999999999999,14838.709677419352,387.5,167.8269856847162,False,False,False,False,True,False,False,4.7535901911063645
1,650,124.0,19076.923076923078,650.0,188.36403431960096,False,False,False,False,True,False,False,4.8283137373023015
3,1140,200.0,17543.859649122805,380.0,167.8269856847162,False,False,False,False,True,False,False,5.303304908059076
2,800,215.0,26875.0,400.0,217.4206667645116,False,False,False,False,True,False,False,5.375278407684165
3,1600,229.99999999999997,14374.999999999998,533.3333333333334,125.02244612509476,False,False,False,False,False,True,False,5.442417710521793
2,800,140.0,17500.0,400.0,188.36403431960096,False,False,False,False,True,False,False,4.948759890378168
2,750,130.0,17333.333333333332,375.0,188.36403431960096,False,False,False,False,True,False,False,4.875197323201151
3,1640,270.0,16463.414634146342,546.6666666666666,125.02244612509476,False,False,False,False,False,True,False,5.602118820879701
1,526,117.0,22243.346007604563,526.0,173.4314643591054,False,False,False,False,True,False,False,4.770684624465665
3,1445,360.0,24913.494809688582,481.6666666666667,173.4314643591054,False,False,False,False,True,False,False,5.8888779583328805
1,590,87.0,14745.762711864407,590.0,162.4772516527172,False,False,False,False,False,True,False,4.477336814478207
2,735,190.0,25850.340136054423,367.5,173.4314643591054,False,False,False,False,False,False,False,5.25227342804663
2,1235,114.99999999999999,9311.740890688257,617.5,80.99736040543259,False,False,False,False,False,True,False,4.7535901911063645
2,1050,325.0,30952.380952380954,525.0,217.4206667645116,False,False,False,False,False,True,False,5.786897381366708
2,850,155.0,18235.29411764706,425.0,162.4772516527172,False,False,False,False,False,True,False,5.049856007249537
2,889,200.0,22497.18785151856,444.5,120.95402889865558,False,False,False,False,False,True,False,5.303304908059076
3,1200,265.0,22083.333333333332,400.0,120.95402889865558,False,False,False,False,False,True,False,5.583496308781699
2,1267,206.99999999999997,16337.805840568268,633.5,120.95402889865558,False,False,False,False,False,True,False,5.337538079701318
2,925,140.0,15135.135135135135,462.5,120.95402889865558,False,False,False,False,False,True,False,4.948759890378168
1,510,88.0,17254.901960784315,510.0,115.71997440996363,False,False,False,False,True,False,False,4.48863636973214
2,821,135.0,16443.361753958587,410.5,115.71997440996363,False,False,False,False,True,False,False,4.912654885736052
2,880,89.0,10113.636363636364,440.0,80.99736040543259,False,False,False,False,False,True,False,4.499809670330265
1,690,38.0,5507.246376811594,690.0,64.58043334773691,False,False,False,False,True,False,False,3.6635616461296463
1,629,135.0,21462.63910969793,629.0,167.8269856847162,False,False,False,False,False,False,False,4.912654885736052
2,915,195.0,21311.475409836065,457.5,167.8269856847162,False,False,False,False,False,False,False,5.278114659230517
2,976,208.0,21311.475409836065,488.0,167.8269856847162,False,False,False,False,False,False,False,5.342334251964811
3,1224,132.0,10784.313725490196,408.0,80.99736040543259,False,False,False,False,False,False,False,4.890349128221754
3,1483,327.0,22049.898853674982,494.3333333333333,167.8269856847162,False,False,False,False,True,False,False,5.793013608384144
2,1053,227.0,21557.454890788224,526.5,167.8269856847162,False,False,False,False,False,False,False,5.429345628954441
3,1483,327.0,22049.898853674982,494.3333333333333,167.8269856847162,False,False,False,False,False,False,False,5.793013608384144
2,1200,325.0,27083.333333333332,600.0,217.4206667645116,False,False,False,False,False,False,False,5.786897381366708
1,615,121.0,19674.79674796748,615.0,167.8269856847162,False,False,False,False,True,False,False,4.804021044733257
1,615,121.0,19674.79674796748,615.0,167.8269856847162,False,False,False,False,True,False,False,4.804021044733257
2,954,182.0,19077.568134171906,477.0,167.8269856847162,False,False,False,False,True,False,False,5.209486152841421
1,615,120.0,19512.19512195122,615.0,167.8269856847162,False,False,False,False,True,False,False,4.795790545596741
2,1069,189.0,17680.074836295604,534.5,167.8269856847162,False,False,False,False,True,False,False,5.247024072160486
3,1250,215.0,17200.0,416.6666666666667,162.4772516527172,False,False,False,False,False,True,False,5.375278407684165
2,891,93.0,10437.710437710437,445.5,126.3770527009414,False,False,False,False,True,False,False,4.543294782270004
2,1282,133.0,10374.414976599064,641.0,126.3770527009414,False,False,False,False,True,False,False,4.897839799950911
